conceptID	entrezgeneID
3051532	4648
3067419	84340
3057861	64231
3055279	56937
3051477	26064
3059759	29947
3061371	23161
3070308	80198
3048676	55350
3066099	5077
3070901	79870
3052538	11277
3054567	10413
3070522	55968
3058776	55662
3052312	11072
3063009	57733
3055604	56833
3065266	55081
3052186	8630
3052793	57823
3061181	23002
3052656	23500
3001310	22999
3001196	9699
3045049	23614
3052428	93185
3053987	116984
3053979	116985
3059398	64411
3064672	59269
3002540	116443
3054389	116444
3070816	58513
3053622	4017
3055377	26291
3066515	53827
3052701	6992
3066738	51517
3053920	51733
3067600	51079
3002886	170482
3059305	79054
3057438	64324
3066514	53826
3063369	53822
3058562	1967
3064807	8890
3001222	10224
3062142	11063
3051054	10936
3063745	117532
3054984	10186
3060308	23633
3060753	83988
3065483	8550
3061876	8569
3059322	57468
3069573	8436
3060544	23762
3058065	114876
3059680	9885
3067427	26031
3068368	114879
3056026	114880
3068369	114881
3064782	114882
3060865	114883
3060391	114884
3066148	114885
3062672	23406
3057825	27283
3060872	81030
3055177	116179
3050912	54434
3061454	85464
3062201	54961
3055149	51267
3056313	51266
3051138	10871
3062602	11314
3051826	55624
3064716	84109
3063774	57121
3069975	83551
3054214	84321
3061565	9984
3056648	51699
3062520	51103
3051076	84991
3053189	54795
3068035	79776
3069099	79796
3056691	29945
3064786	29953
3057057	64135
3057193	64398
3056381	51678
3051348	23559
3062380	11329
3069367	140690
3051549	10791
3059588	11019
3058425	51106
3057790	3712
3065200	80765
3060967	147323
3058535	23612
3056954	64216
3064351	57369
3052073	60681
3065019	25865
3066627	4867
3058639	80824
3056632	256297
3062437	23369
3057920	64218
3051090	84700
3070712	4815
3058160	92737
3051013	10933
3059529	27145
3055559	56829
3058843	51475
null	51476
3057761	56344
3053160	84171
3067304	51460
3064578	115727
3064713	480
3001318	23348
3055046	10150
3051953	10614
3057544	9315
3067953	55437
3058403	66008
3056459	54831
3003116	266675
3070057	144453
3052324	23484
3068545	9568
3058588	64506
3067041	80216
3060166	83660
3061097	23303
3055098	22836
3064033	192669
3051385	192670
3055201	56963
3051210	9735
3055558	56660
3055496	56659
3066026	60598
3061541	83795
3002396	89822
3067364	5612
3054367	10540
3064220	55891
3070324	26135
3056687	26146
3053223	25999
3061095	26517
3059898	26520
3069002	25834
3071040	26160
3060309	23635
3060324	23648
3050916	170463
3059904	25937
3051541	79577
3054575	25833
3051595	10766
3051816	255231
3060582	55283
3003141	282616
3055600	282617
3003142	282618
3065382	163702
3002003	55556
3058087	23590
3062086	29954
3059140	51512
3053281	121278
3064338	147495
3001333	23547
3050767	126364
3063920	143
3054000	326340
3059292	80352
3065176	30834
3057511	6155
3067561	9991
3055466	54538
3066732	6301
3053347	10138
3056021	23429
3052866	84441
3058340	131450
3052225	116832
3062850	81492
3070529	317754
3064647	117247
3057056	23753
3052340	64222
3063893	117581
3063636	410
3068694	9583
3059386	147945
3003010	221357
3002060	57047
3069889	4864
3054780	1635
3059778	27065
3054900	51043
3056311	83483
3058509	27347
3059551	28962
3002559	117285
3058531	58473
3059525	27148
3064388	57381
3056357	1491
3069955	55840
3060947	81629
3059115	9825
3051406	2799
3003061	253935
3053027	29119
3064788	51329
3060930	23204
3064624	65975
3056269	23529
3068666	9695
3061340	23186
3060940	81608
3070709	51128
3064917	124590
3065152	81846
3054941	56892
3058697	23189
3061332	23198
3055950	817
3068508	148281
3052778	90019
3051865	55815
3068193	9694
3070120	5202
3062599	84698
3052265	10038
3066599	9533
3059187	54541
3068479	115265
3062564	23098
3054547	10424
3052914	9312
3066985	84218
3051694	192666
3061766	54751
3070498	83461
3001440	27350
3062058	5726
3060383	23608
3061546	23542
3055959	60496
3065118	25776
3002055	56998
3062153	11073
3068520	84623
3066979	80270
3061576	23527
3051780	143686
3065572	57664
3064910	54477
3054588	22874
3065153	59338
3057381	85021
3057222	65977
3061121	23704
3055514	25942
3062507	23309
3055879	164091
3051566	90411
3060459	80312
3066651	257144
3002657	138474
3062454	23390
3051473	29911
3065350	84376
3054252	347741
3003072	255061
3066153	51639
3064302	93035
3057027	23592
3057547	55798
3063034	83547
3066009	51109
3052138	84952
3061728	51339
3051177	148252
3052103	54769
3069336	83852
3069629	55213
3064419	150677
3061653	23530
3056086	85365
3063586	51479
3065292	25861
3053289	83605
3060213	23657
3061535	81831
3057331	54431
3066477	6547
3050746	11199
3063002	29881
3064840	4925
3065112	80173
3055414	58511
3068590	84667
3069341	8711
3062584	23022
3054068	22906
3055129	11033
3064702	5064
3068650	9639
3053096	10081
3057450	64320
3062383	11336
3052832	9985
3051643	55755
3003426	353219
3068129	84888
3055266	56928
3061545	121665
3050787	112802
3065263	140807
3002118	60312
3052327	60385
3054498	6330
3061425	23499
3066243	4758
3052069	10642
3062755	11170
3057722	56262
3056376	51474
3002234	79966
3055823	375298
3051789	9093
3051674	7399
3055500	56666
3060385	23609
3057662	23345
3062887	23224
3061438	23474
3060315	23624
3062547	51265
3061139	85301
3054445	10598
3059774	64682
3061801	9988
3063113	8590
3051551	10798
3052272	10542
3065014	51147
3062813	81545
3060518	57617
3051891	10651
3061384	23166
3051078	9815
3058147	11262
3071047	164022
3055272	145482
3059259	11231
3070730	123228
3069848	51199
3062588	23057
3051739	80223
3058554	27302
3052198	23461
3054821	10351
3062159	11057
3057121	93973
3059035	23394
3070229	55057
3063890	117583
3002295	83650
3068138	84883
3054540	22881
3052757	54443
3061921	23028
3051028	10947
3055137	10297
3054368	10541
3054752	83478
3057469	9938
3051978	10620
3052811	127829
3051992	23568
3059548	84071
3060759	57561
3055386	55729
3059534	220202
3063290	84913
3053166	286410
3051921	10632
3052099	10677
3060680	64844
3055670	10233
3067236	55024
3054365	10538
3055851	23786
3057733	56271
3053459	81616
3055166	25893
3051174	23299
3067913	54841
3069840	55589
3051453	140707
3051560	10771
3050758	138151
3068815	9256
3051412	10208
3051267	145508
3068568	92610
3058951	57761
3053589	79183
3002708	140894
3059753	25876
3064978	57136
3058558	55741
3064468	57091
3059730	113278
3052485	222643
3066863	54084
3059758	23275
3041128	114041
3056575	200558
3002319	84226
3053969	8603
3001251	10665
3064988	25844
3057822	23304
3066644	79624
3066432	51534
3059157	79632
3069206	25901
3066155	55005
3068555	79783
3050895	80228
3002182	79020
3056961	64111
3055642	10221
3065967	80346
3062174	158326
3061129	23731
3066692	80010
3058919	54981
3054670	10487
3061410	9857
3053290	84674
3065845	57513
3052059	10693
3002301	83879
3055035	10153
3061843	55835
3062735	11190
3059874	64781
3057521	51142
3050904	9557
3062199	25884
3065208	57007
3002273	81578
3056455	169044
3063638	84570
3055068	22820
3060188	51138
3056704	64708
3055123	83992
3056110	57094
3001424	27151
3062682	55748
3068901	84735
3055431	9236
3063475	9586
3053747	8804
3054729	51340
3001239	10485
3052882	23283
3067921	9820
3068778	284613
3056326	153090
3047453	9597
3060388	23604
3057764	9936
3051264	10671
3056436	9416
3062377	11325
3058139	79009
3061901	11056
3058995	28983
3058146	54487
3052829	115817
3065835	9249
3055009	10170
3069170	55526
3064048	170506
3055107	90957
3057388	55466
3055469	165721
3057918	64215
3056196	1783
3061549	23549
3058718	80005
3067935	29980
3061735	129831
3058638	27340
null	-
3064539	57554
3053294	9718
3052818	10278
null	27104
3052843	55500
3060476	25909
3066761	129080
3056927	84034
3053348	10135
3057765	64097
3067255	54566
3067794	80314
3054265	2077
3067591	149371
3051096	54537
3052255	92565
3051907	10667
3053448	10056
3054490	23014
3068449	26272
3061088	26190
3000209	2215
3060885	84125
3069548	79649
3054895	26994
3058732	80311
3059423	220136
3070336	80125
3047455	139420
3003241	285668
null	-
null	375940
3057466	64838
null	10646
3052151	25902
3065877	50486
3054679	10480
3062773	11227
3002436	91227
null	-
3053912	59345
3061167	23015
3067500	54732
3061595	23560
3053233	25875
3061626	92797
3050823	10973
3051881	10650
3000405	3118
3000406	3120
3000408	3125
3000409	3126
3054386	10548
3066375	25900
3057768	51144
3051414	10808
3060333	23640
3061267	25852
3059994	30836
3059497	29903
3054555	22858
3060039	9592
3054413	10561
3002776	149628
3042427	51214
3052421	57549
3056258	92856
3052486	51194
3051974	10625
3062208	143879
3068301	131096
3051892	10656
3056469	23171
3059728	23076
3062699	9766
3068105	9758
3062565	23096
3052809	23059
3061276	23277
3051562	23061
3067948	9894
3053255	23276
3056478	23132
3054594	22878
3001317	23331
3061370	23112
3061180	23033
3052128	54617
3057723	56261
3061191	57690
3002089	57730
3053805	80823
3068274	84460
3059463	25853
3062868	23286
3000528	3813
3070791	89857
3064982	57106
3055219	56992
3066351	79042
3054363	10536
3051725	64130
3060499	3993
3060777	222484
null	115648
3062832	115704
3060393	139231
3002740	146325
3060358	158135
3052338	163590
3054047	389874
null	55580
3050745	63929
3066793	84643
3065056	92345
3062861	23284
3050918	116844
3056915	26018
3060392	131578
3055667	10234
3057053	64101
3001171	9209
3055011	4034
3067451	58496
3064855	55646
3068695	9587
3053790	55534
3067562	54682
3051485	10746
3058858	23195
3068987	55897
3051381	23173
3068556	92595
3069637	91775
3050941	116224
3057834	25862
3062702	115948
3060472	92241
null	283650
3063790	84766
3062294	139728
3064094	148398
3051975	138065
3054953	79072
3068363	196383
3062265	9645
3059400	83881
3068278	84451
3066821	254251
3066333	79169
3064789	51719
3058552	27304
3071177	26002
3065362	9902
3069561	103910
3058808	63875
3065772	28957
3054505	10240
3059298	64969
3052553	23625
3055499	56667
3054668	10489
3051867	10608
3053375	23077
3064797	58498
3053138	399687
3060986	80179
3060774	23138
3053488	23301
3002981	204801
3063830	126206
3002952	199713
3070663	89796
3064409	89795
3044103	10230
3058859	64579
3069640	55768
3054355	10528
3062407	11270
3063339	59277
3051524	10726
3069280	83594
3069164	25961
3002432	91074
3051944	10609
3062035	93145
3058994	4958
null	79307
3067143	4993
3067138	4994
3000707	4995
3052275	55644
3062038	55197
3056248	55578
3060042	196743
3002629	130120
3064961	84552
3054335	22990
3067546	54623
3056680	11235
3051011	23037
3067544	553115
3052159	27043
3058810	64599
3057929	200162
3068500	80055
3068235	79605
3066193	80012
3064138	148479
3063796	79960
3069243	55023
3054366	10539
3059278	168507
3062643	84647
3061799	60676
3056366	83449
3067264	222584
3069289	389852
3060325	23649
3069153	25885
3062305	11281
3053201	9647
3056103	5535
3056098	25843
3059714	23613
3057738	221424
3067967	5685
3060414	5707
3052305	5709
3064679	5714
3061851	55269
3050803	10965
3056797	5756
3065030	9200
3055891	5827
3055588	11264
3052449	153918
3002410	90273
3051795	23518
3059028	5866
3058930	57799
3001315	23272
3062481	23352
3060857	54033
3067637	55696
3058093	11317
3062533	23312
3052858	10171
3061683	57665
3059780	171177
3059227	85415
3069168	55781
3060575	59342
3057576	6016
3068007	29102
3068478	8635
3062778	11237
3000683	4736
3062772	11224
3001372	25873
3065108	6198
3065107	6199
3065931	26750
3052100	10670
3001337	23623
3003847	414318
3058159	8608
3060389	23034
3051055	23256
3054453	10590
3054643	256380
3051187	90507
3053924	55153
3051373	10806
3067580	54536
3054299	10509
3063037	57715
3067028	9037
3054320	10500
3070483	80031
3062367	205564
3057449	84947
3061315	26040
3000832	6419
3062510	81537
3059342	23616
3058746	9644
3054102	153769
3055913	23013
3051955	10610
3055665	10246
3051571	10786
3054270	65012
3058897	65010
3064827	142680
3055673	10237
3058364	6527
3060579	6540
null	10571
3061414	23137
3063239	79677
3070436	160418
3050966	10924
3068690	91544
3051952	10615
3054874	9552
3065129	221409
3066336	401546
3063171	6725
3052588	8636
3050898	128229
3051500	10734
3059686	199223
3052288	23617
3061189	23012
3068297	55342
3056902	6815
3068863	8871
3067918	54843
3058152	125058
3068242	9779
3060257	9238
3048060	157739
3051677	10227
3061892	29844
3061659	129446
3001172	9220
3060909	93643
3058829	164656
3048102	7115
3048103	7116
3000891	7117
3048105	7118
3048107	7120
3048122	11257
3052643	64499
3002546	116931
3062822	23321
3057928	23650
3059709	11074
3068875	84767
3002353	84851
3058781	81844
3052692	55240
3060328	23639
3056561	7260
3062340	146057
3054557	10426
3054064	23071
3052016	7342
3061177	165324
3057173	51377
3061365	23109
3051815	7379
3053927	158833
3061185	23032
3053078	10090
3054923	139189
3062814	23339
3051626	11311
3051706	51542
3054293	84277
3058490	23001
3002644	134430
3052888	23335
3061184	23038
3061807	11321
3054775	22803
3059587	27248
3002414	90332
3059088	55432
3055206	56957
3065551	57621
null	127557
3061666	23515
3057591	64397
3054869	23660
3060491	9765
3062589	23051
3001336	23619
3001217	10168
3000960	7638
3068843	9205
3058389	9204
3064035	9202
3066989	26046
3066053	49854
3061067	55905
3001371	25850
3060768	140467
3065465	26036
3066453	58499
3002289	81931
3054049	166793
3063458	84450
3057021	84215
3065583	163050
3065681	9640
3060263	1912
3056166	1795
3060255	8508
3055719	1820
3063048	79659
3060181	8317
3056240	84920
3056666	8531
3067237	8814
3071120	8880
3059899	8570
3070720	8896
3061019	8812
3061151	129880
3056283	9516
3051655	4722
3053063	4726
3053119	10078
3065737	3779
3002864	163227
3051369	10801
3064173	8516
3051558	7407
3061810	11083
3065149	6135
3052361	6152
3053075	10095
3052876	10109
3051017	10093
3058580	23523
3060224	1954
3050965	10926
3054292	26266
3061853	26511
3064742	2790
3051514	10721
3064718	2788
3054328	22933
3062570	23075
3055296	11244
3054655	10449
3058672	27329
3001286	11026
3069634	3804
3000527	3812
3069571	8428
3056939	51809
3051501	10733
3065881	57576
3057843	29766
3054845	10311
3063317	6867
3052719	11116
3050996	10915
3052792	11159
3001295	11158
3058455	27120
3002139	63970
3051965	9043
3055855	23765
3060573	11194
3068418	9446
3059771	27072
3054358	10529
3055570	10199
3066565	26019
3054480	51206
3050969	10914
3063806	9049
3058753	9271
3050726	10992
3051027	10946
3065199	9026
3062630	23443
3061085	10206
3050783	10950
3051294	9031
3053356	11176
3064211	54822
3067118	54101
3065915	2676
3059675	27133
3053308	6691
3058501	51592
3064824	60491
3062125	11108
3051146	56648
3057294	56164
3062127	11100
3059002	28316
3055281	56945
3053856	10331
3054067	23200
3063055	51341
3065168	30846
3052864	30844
3051662	9260
3051938	56052
3068022	51332
3059674	27131
3067094	9092
3055691	10250
3066901	25791
3060483	23163
3059545	27158
3065781	57591
3062576	23048
3058877	55118
3001998	55510
3002041	56776
3060646	64849
3058593	63826
3068583	9931
3069102	51433
null	388957
3052911	84444
3056697	56478
3052637	246213
3065460	9181
3065164	57084
3066894	118427
3052800	55201
3001908	51816
3058232	27443
3066814	79800
3047384	94009
3062366	81848
3064039	57402
3053872	57794
3053343	10147
3057159	54464
3060099	80155
3066969	26289
3001905	51594
3064757	54480
3052907	160728
3054665	257218
3059522	51088
3052487	22877
3059809	54020
3070122	79053
3051043	80324
3057004	9659
3061764	11169
3054029	123016
3054989	26012
3057336	129401
3063283	123606
3069730	51535
3059543	57728
3067245	51428
3061137	85300
3055852	51324
3054556	22856
3054938	56897
3063381	114770
3066893	79628
3069947	55800
3065417	26468
3068197	84930
3055565	8911
3058957	89792
3001883	51191
3053059	56160
3002575	121391
3056611	55170
3056717	55605
3052063	10644
3058280	151887
3068179	80196
3061349	162417
3063516	285782
3065869	284111
3070044	80325
3059493	65018
3057398	55964
3001892	51317
3063402	6814
3041124	140290
3065211	57214
3061561	23546
3061614	148738
3054937	56896
3058616	64478
3057520	84680
3061772	23214
3065222	24145
3062171	11011
3069511	55904
3058138	56034
3061382	23154
3058962	85439
3054331	10521
3067549	115111
3067027	54039
3054611	22899
3058620	84665
3064239	51773
3002329	84467
3054024	54892
3052936	79001
3057828	26276
3055112	55576
3069392	79784
3055282	56946
3066877	79977
3056944	94137
3056317	387129
3055051	22841
3057614	27250
3063764	375790
3068971	84033
3060123	54097
null	378465
3058085	64221
3051321	84725
3068277	9706
3070944	127435
3063152	203859
3060965	55670
3053395	25836
3004191	503834
3060194	9666
3054990	79924
3059852	27127
3053939	117177
3060656	117178
3066684	131566
3055428	161582
3054927	120227
3064018	140258
3055212	116154
3056219	57181
3066109	114789
3061439	23476
3069284	114902
3055930	80746
3058356	64343
3056071	1737
3053680	23389
3052768	255239
3055478	404672
3061399	57165
3066500	114327
3003491	387082
3054493	145226
3040710	150000
3064279	114990
3056906	84100
3066411	26127
3056785	135228
3058635	51606
3001904	51585
3065696	55187
3057348	133522
3056142	55636
3061055	340024
3058450	54806
3059960	201294
3066106	91647
3055284	116113
3064264	79812
3061680	341640
3057788	55183
3068040	25809
3058678	80036
3062516	256646
3065337	387332
3062760	130399
3001410	26584
3059720	23294
3067668	83659
3057942	283149
3053741	120892
3062088	11091
3051065	57119
3059578	27229
3064869	9045
3003031	246126
3004192	503835
3055106	22848
3055633	7703
3053359	23460
3053612	84448
3059237	25841
3068133	80724
3051711	9311
3062684	29974
3065783	28989
3060482	57409
3065089	57143
3055110	90956
3051447	79934
3002318	84224
3052664	57082
3053314	54812
3059358	79572
3054943	56894
3060431	64902
3060716	64850
3068435	122481
3054906	26993
3059568	55821
3069523	259173
null	130029
3053867	54467
3068662	51281
3059772	27063
3061265	26057
3002316	84210
3068880	84079
3062879	23243
3050751	63926
3055140	10290
3059416	64422
3065441	134549
3060821	9824
3063869	57569
3061841	9828
3052210	128272
3055146	57492
3058224	51742
3056899	64225
3060876	55130
3070221	91947
3069444	51593
3002651	136371
3064831	79754
3064835	142686
3064834	142685
3061416	92591
3070166	127247
3054066	140458
3064963	140459
3063905	140460
3068543	140461
3052877	55252
3060979	136991
3060062	29028
3069349	83858
3061413	23120
3069472	79895
3068983	253260
null	-
3059677	27102
3002373	85318
3070205	83666
3053267	317649
3055232	56987
3066922	9790
3066756	80341
3053360	60677
3051262	112939
3001291	11119
3052983	26098
3067853	54906
3051228	90550
3069612	254427
3002212	79741
3064463	118461
3069179	219771
3002232	79946
3062645	80013
3055742	55291
3052586	53838
3055832	60314
3066944	221150
3065521	283489
3059456	25983
3066002	25938
3059891	63894
3067280	161198
3055268	145407
3057941	64207
3054007	317762
3053055	80119
3065582	57674
3002590	125228
null	284221
3057169	125476
3067286	92126
3064476	284403
3054474	284418
3060451	9887
3065106	80267
3050769	116496
3001958	54823
3054354	22996
3067090	140688
3058600	24148
3051265	128553
3065718	55614
3066999	51575
3044142	118421
3044158	193629
3041133	150142
3044150	378832
null	85006
3041135	284836
3068008	29104
3041137	150147
3041138	150135
3065372	150082
3058361	54093
3044130	400866
3059262	25966
3041118	388815
3060511	757
3044139	54072
3067030	54069
3041120	54067
3067025	54065
3060512	54943
3052490	84221
3052384	54059
3051083	54058
3050894	56683
3053136	10069
3057126	56246
3057111	56245
3059560	59271
3058613	94104
3041122	84536
null	84537
3002048	56911
3058682	85395
3001941	54143
null	55264
null	114035
3041126	114036
3041127	114038
3003087	257103
3044197	257357
3002507	114042
null	54144
3041129	114043
3060510	54149
3003045	246704
3041130	246705
3040806	149992
3058217	27013
3059584	27249
3070803	89876
3059822	27076
3053968	79441
3070728	51307
3059167	221458
3067553	25957
3056576	55166
3003019	222826
3068166	80759
3051851	167691
3063538	285753
3068183	167838
3064008	80863
3052601	29078
3055101	22832
3064505	80129
3061943	219285
3051438	64768
3067106	54875
3062624	158219
3054650	10444
3071199	51759
3060703	64855
3069141	203238
3070993	26256
3059347	57172
3054680	10486
3064058	57524
3067954	26059
3069358	55749
3059126	221016
3054472	26093
3056267	57018
3058137	81669
3052060	10694
3051962	83540
3055649	10218
3051743	124359
3053985	116983
3053692	10129
3060137	51018
3070855	51001
3064945	51093
3060998	51096
3053193	25813
3058707	57530
3063675	26038
3058216	79586
3051854	9793
3061381	23152
3065360	26586
3068999	26285
3069351	149461
3067074	9073
3067103	54102
3054542	22883
3058886	171425
3060378	80790
3061693	146862
3053928	246175
3067522	79937
3060565	23242
3055097	22837
3070885	25920
3051750	255631
3067127	78989
3065002	9738
3062197	51755
3057747	56259
3062528	23316
3061080	30827
3055214	116159
3054572	22897
3001971	55125
null	9707
3059735	8568
3064632	54798
3059723	55661
3059616	64794
3051827	10212
3056698	9879
3069887	51202
3067584	54555
3051059	317781
3052672	255324
null	338453
3061149	162989
3059697	50619
3069744	140596
3069882	245908
3056237	245909
3069040	245932
3069038	245936
3003029	245938
3002274	81623
3002701	140850
3067363	140881
3053656	55635
3003274	317749
3065690	51170
3066021	54505
3052398	57647
3054017	81624
3059572	27245
3070012	26130
3059856	64753
3060340	83538
3065526	25962
3067598	25894
3002311	84074
3052702	26000
3065678	83479
3063714	26115
3067197	25963
3070351	83591
3070766	26156
3071025	26095
3052248	26173
3059462	25926
3054785	91584
3057476	84229
3002422	90592
3067294	222229
3003081	256158
3068466	55917
3066819	163786
3002431	91050
3060687	84248
3065061	84251
3054789	55805
3057497	55355
3050825	63951
3057341	56171
3056548	23317
3069220	26010
3066784	51143
3053168	23268
3068822	55619
3053608	81704
3064067	57453
3041593	259234
3065819	53820
3041591	84677
3041592	257203
3056766	8798
3059913	8833
3061170	63893
3060839	144455
3069385	79746
3061594	9521
3069932	51386
3063546	80237
3053204	55531
3053923	64834
3061244	55140
3061452	146956
3067024	339221
3053149	57089
3052821	64787
3058942	6188
3069727	51466
3053922	64778
3001215	10144
3001201	9780
3061009	85369
3002833	158724
3061161	85302
3055860	144699
3057508	64839
3068014	84961
3056064	1642
3068980	84085
3052686	79791
3065161	54461
3001150	8857
3065064	89846
3050797	63979
3066904	89849
3064563	55095
3064554	79822
3062359	55127
3001972	55132
3053026	55226
3057177	56204
3069648	55323
3055430	55329
3054784	60684
3063185	65095
null	79907
3068210	84901
3068011	84950
3058481	55610
3054522	54821
3060094	55626
3060634	55036
3060400	64926
3059828	64772
3052915	84190
3052209	79971
3060692	79733
null	79964
3068085	150709
null	-
3062972	253461
3068267	283234
3057836	256764
null	348477
null	285226
3003735	401044
null	283844
3064721	375287
3070084	374977
3050999	10906
3057243	55660
3062443	23360
3002236	79981
3055007	56884
3068021	25758
3065871	246176
3058926	9648
3061130	392255
3057779	64096
3002204	79411
3065124	51291
3066252	29889
3057793	64083
3066122	55094
3069468	165082
3059611	221395
3058631	166647
3059617	285601
3066729	83743
3062205	79792
3056769	83445
3070760	219409
3042173	54145
3059623	113201
3051493	115701
3052334	55813
3057472	55502
3056929	64645
3066630	26275
3003076	255626
3053950	152518
3059014	50809
3060109	11103
3062139	11078
3057762	56341
3069519	266722
3001367	25770
3060056	11319
3065366	54726
3066950	54972
3057560	29062
3067931	51602
3063118	51495
3056578	28990
3052237	81888
3058604	9911
3060484	30850
3062353	54768
3068171	29072
3067605	25766
3000500	3538
3060489	253559
3064456	83729
3052937	22876
3068649	9657
3061826	23288
3052234	128239
3057495	9922
3058514	64843
3057339	55818
3068091	51780
3061183	23030
3056332	9119
3068807	131377
3062337	284252
3064748	115207
3070209	79070
3062531	23310
3053086	23398
3068284	9703
3056588	23029
3061331	23199
3060993	9837
3068252	9772
3059160	9711
3001200	9778
3054133	23168
3062574	23063
3060407	9896
null	23227
3067434	9919
3062446	23351
3063397	9710
3062455	23392
3068142	9652
3061104	23384
3057919	1010
3061356	23116
3062781	9811
3052460	23248
3062838	23334
3066125	9923
3059183	9847
3053619	23145
3001313	23131
3054141	9832
3068276	9731
3051087	9786
3066397	9742
3003060	253725
3053522	10299
3062478	9719
3059089	9662
3067428	9865
3068257	9858
3060425	9877
3059211	9819
3056757	9701
3062888	23223
3063669	57449
3053361	23231
3052152	9851
3061380	23151
3062862	23281
3062462	23376
3053225	23255
3062448	23355
null	23045
3057380	23382
3054627	22898
3051374	23158
null	25781
3053873	23383
3051870	23035
3062435	23379
3054372	22981
3060128	23387
3062882	23254
3062577	23041
3062845	23271
3054356	22998
3064719	84162
3065094	57210
3057726	56255
3056789	57463
3059955	54531
3058557	55704
3051194	56243
3059110	57148
3056151	57489
3002064	57186
3053882	55841
3052317	57508
3065852	57523
null	57219
3060147	57544
3053423	57545
3053029	57169
3061944	57578
3002082	57579
3066146	54497
3056458	57599
3065650	57600
3056378	57609
3061526	57613
3065590	57639
3060747	57650
null	57653
3058694	57655
3066288	55225
3065593	57698
null	57714
3063014	57724
3068031	80816
3055464	85459
3061881	85444
3070472	80000
3065102	54914
3061462	84437
3060104	79932
3068285	84498
3055167	84629
3062491	84626
3042656	340390
3065768	114787
3056429	51303
3061902	114827
3052658	170954
3064478	158405
3064621	124454
3062769	123720
3052812	55671
3060803	81930
3063597	26153
3054054	55582
3067712	54758
3058750	79925
3068969	83999
3066207	338785
3003480	386677
3003430	353333
3003481	386678
3003488	386685
3003482	386679
3003485	386682
3003478	386672
3003483	386680
3070519	386674
3070518	386675
3003484	386681
3003479	386676
3003281	337880
3003429	353332
3060355	353323
3003486	386683
3003487	386684
3067457	337959
3003286	337960
3003218	284827
3070468	254950
3062620	337882
3003291	337969
3064684	337970
3003292	337971
3003293	337972
3003294	337973
3003295	337974
3003296	337975
3053808	337976
3003297	337977
3003298	337978
3003299	337979
3003287	337963
3003288	337966
3003289	337967
3003290	337968
3003280	337879
3058374	84456
3069418	246269
3001301	22798
3062440	23367
3062723	114823
3055947	64175
3059355	113828
3053916	644
3059991	122618
3057842	123169
3054009	124245
3052137	129607
3056598	130617
3068371	136306
3051176	138046
3060494	146439
3051940	146562
3061152	146853
3060351	150159
3068117	150383
3055646	152185
3064290	163131
null	200383
3040789	200420
3002968	200895
3061741	220929
3065759	221711
3067884	222967
3066624	257106
3070198	283377
3069493	283767
null	284033
3052823	284058
3057257	284207
null	284837
3052455	285335
3061436	285636
3059552	286148
3050913	338773
3051387	339745
null	374676
3070350	400966
3057061	414059
3059784	440138
3065268	51035
3055174	51066
3053797	342357
3057314	51315
3070337	55971
3055888	57117
3064753	65121
3002170	65122
3002272	81569
3062016	89894
3052228	90288
3051129	90522
3050861	90668
3055628	90799
3057407	91614
3062933	91807
3051607	92689
null	94105
3064518	55367
3052813	55604
3062826	81543
3054751	55144
3063279	80059
3066522	134353
3059976	260425
3058532	60560
3002806	152789
3053631	153562
3061412	23139
3002013	55777
3066115	114785
3055865	55388
3054651	10445
3053941	55850
3068038	59274
3061050	81034
3065933	219899
3050947	79171
3051470	81576
3002461	93474
null	374408
3057922	84811
3067129	84298
3068017	84966
3002357	84970
3067416	84332
3066001	92749
3069203	339230
3066978	126282
3059755	113277
3058492	220002
null	92454
3052665	93323
3064465	93594
3061967	151230
3069692	160518
3002719	143471
3060379	166929
3057719	91147
3057600	254268
3065073	338094
3002819	157247
3002614	127396
3057014	66000
3059173	54587
3065492	257364
3055491	78992
3066205	143684
3067379	162681
3054788	256309
3053788	201134
3060272	285600
3063727	127795
null	199714
3065841	124152
3052660	145942
3066206	26149
3063880	222234
3002991	219833
3061351	285172
3051580	153733
3063643	160777
3068985	55454
3068518	84617
3063642	79158
3067467	84319
3068366	253769
3063530	146556
3058018	125113
3055515	115752
3059718	286133
3052005	90381
3063754	144608
3051004	83931
3067169	161753
3071211	79012
3063057	57708
3002382	85377
3055151	79778
3053643	57538
3067796	50488
3064212	80168
3003381	346606
3055477	25953
3057782	9801
3058865	54148
3059291	64960
3062027	60488
3059285	64968
3060359	123036
3065836	57509
3003167	283463
3060162	84073
3065542	57644
3071106	55930
3067199	84148
3059585	55728
3051390	338323
3071130	259197
3058200	23072
3062808	91754
3050794	63974
3058723	91624
3067622	80011
3062054	51530
3059026	11188
3057078	64149
3061655	284353
3059864	29922
3062803	28987
3068876	84072
3059519	55035
3062686	23420
3055516	57722
3057624	64067
3067383	29982
3065387	65983
3059174	157638
3057625	84759
3002459	93034
3059845	64710
3002303	83889
3053925	83893
3069391	126820
3061669	129642
3002661	138804
3002269	81470
3001122	8392
3064854	26686
3003621	390648
3003610	390321
3003379	346517
null	4197
3058609	27143
3053501	64895
3058254	54625
3070316	51449
3066102	118987
3056818	157310
3051709	51555
3002334	84547
3059538	283209
3068417	55274
3058512	337867
3061273	221476
3066058	55361
3060776	284098
3061647	23533
3063358	55124
3057561	143689
3057228	9867
3002928	191585
